Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,BCA MAD-Outlier Count,BCA MAD-Outlier PIDs,Descriptive Only (N < 20),Pearson_q_bh,Pearson_q_by,Pearson_p_holm,Spearman_q_bh,Spearman_q_by,Spearman_p_holm
All audit data; raw RCADS scores,Neutral Angry,Frontal,Generalized Anxiety,Generalized Anxiety Raw,35,0.020595906822256493,-0.31481135009235867,0.35143040361286304,0.9065160116905203,0.10754480440681173,0.5386045059964233,P16,-0.1022463950279596,-0.1022463950279596,0.13227402850363326,3,P1; P16; P27,False,0.9887494314917847,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.14248873753212762,-0.2002672741245969,0.45416954994582054,0.4141920031350279,0.03899750023210223,0.8239885610154447,P1,-0.02548450224734264,-0.02548450224734264,0.20192878315841484,3,P1; P16; P27,False,0.8339873802522361,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,PO,Social Phobia,Social Phobia Raw,35,0.22207366727598293,-0.12005778775413098,0.5170553823244464,0.19978220961086776,0.11290589269686606,0.518427208935808,P13,0.15098527230640274,0.15098527230640274,0.2678611616105207,2,P16; P4,False,0.6522988409667192,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,PO,Panic Disorder,Panic Disorder Raw,35,0.12308561263725612,-0.21914999464774532,0.43835190238417104,0.48116862802015276,0.08021914263955134,0.6468901107713951,P13,0.020919861160752444,0.020919861160752444,0.21120160723403486,2,P16; P4,False,0.8676222578540709,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,PO,Major Depression,Major Depression Raw,35,0.1189084947347363,-0.2231818179478279,0.43492092994243414,0.49628675312806386,0.1484153279077589,0.3948384018026827,P13,0.053170206783887175,0.053170206783887175,0.17388618303475972,2,P16; P4,False,0.8676222578540709,1.0,1.0,0.9671159828181435,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,PO,Separation Anxiety,Separation Anxiety Raw,35,0.08203917844367095,-0.2582682317428652,0.4042342525252474,0.6394164628981956,0.04713739748231546,0.7880141424209496,P27,0.20444576711455367,0.027712591685288196,0.20444576711455367,2,P16; P4,False,0.9208634682894011,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,PO,Generalized Anxiety,Generalized Anxiety Raw,35,0.22832757363652914,-0.11355965401638306,0.5218656844621853,0.18708475074413655,0.10315232886450454,0.5554112145343826,P16,0.0347185840914876,0.0347185840914876,0.32969156037955166,2,P16; P4,False,0.6448453110755344,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,PO,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.02191010746226933,-0.31362636987690845,0.35258228389923363,0.9005795608867059,0.003985146009119936,0.9818734134920108,P30,0.11562466102837246,-0.06238688472495137,0.11562466102837246,2,P16; P4,False,0.9887494314917847,1.0,1.0,0.987972006122396,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,CP,Social Phobia,Social Phobia Raw,35,-0.20402848376363095,-0.5030703744729406,0.13864476623994762,0.239743405021276,-0.18017196558467558,0.300338876162996,P25,-0.0352605663316508,-0.26923307313058015,-0.0352605663316508,1,P25,False,0.7083216881166654,1.0,1.0,0.9671159828181435,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,CP,Panic Disorder,Panic Disorder Raw,35,0.02377091124891382,-0.31194674252706805,0.35421154284843376,0.8921831556025924,-0.014289476907574402,0.935066957879652,P35,0.06909498547568836,-0.014782642214342228,0.06909498547568836,1,P25,False,0.9887494314917847,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,CP,Major Depression,Major Depression Raw,35,0.19136159292181523,-0.15154934256779354,0.49315909145212605,0.270804949299851,0.06105426759428186,0.7275327946115779,P25,0.02608232052721905,0.02608232052721905,0.23566443446883317,1,P25,False,0.73266846457044,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,CP,Separation Anxiety,Separation Anxiety Raw,35,0.08912330473707675,-0.2515956386809606,0.4101872735944342,0.6106632082688566,-0.013528860304592051,0.9385165715092536,P27,0.18658465232306795,0.0035451447015437277,0.18658465232306795,1,P25,False,0.8959811826921057,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,CP,Generalized Anxiety,Generalized Anxiety Raw,35,0.15978849327778727,-0.1832140072187849,0.4681087331135758,0.3591948442146004,0.04279121334763787,0.8071735455299649,P27,0.2316521408582447,0.10909570006476779,0.2316521408582447,1,P25,False,0.7810679833928224,1.0,1.0,0.9829942383802484,1.0,1.0
