Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
All 35 participants; T scores,Negative Valence,O,Generalized Anxiety,Generalized Anxiety T,35,-0.16568748669727015,-0.47282699178435383,0.1773514813153506,0.341493695443946,-0.35387410141427644,0.037020729452140265,P4,-0.5457209492017933,-0.5457209492017933,-0.10619174405055427,0.7553951423357717,1.0,1.0,0.3973405792488969,1.0,1.0
All 35 participants; T scores,Negative Valence,O,Obsessive Compulsive,Obsessive Compulsive T,35,-0.11863539018215255,-0.43469628917844844,0.22344501595638197,0.4972835335931341,-0.4528211358472659,0.006305270672727068,P4,-0.2906041097673959,-0.2906041097673959,-0.09721422385757496,0.8149014905509329,1.0,1.0,0.22698974421817444,1.0,1.0
All 35 participants; T scores,Negative Valence,Frontal,Social Phobia,Social Phobia T,35,0.022120872653733307,-0.3134362311426672,0.3527669237389792,0.8996279863115301,-0.13616614406760608,0.4354163293284681,P1,-0.17876049533761285,-0.17876049533761285,0.04838537561541008,0.9723072696212857,1.0,1.0,0.96834456555666,1.0,1.0
All 35 participants; T scores,Negative Valence,Frontal,Panic Disorder,Panic Disorder T,35,-0.05494153958776598,-0.3812085077610285,0.28349554711975106,0.7539229537408905,-0.006754932373684877,0.9692796574991112,P1,0.018037176089377813,-0.06924685527161108,0.018037176089377813,0.9239871091140355,1.0,1.0,0.9856903698584495,1.0,1.0
All 35 participants; T scores,Negative Valence,Frontal,Major Depression,Major Depression T,35,-0.09973792509320611,-0.4190561662201478,0.2415366501332013,0.5686419341615888,-0.12979746856007698,0.4573867439002033,P27,-0.07427586528958015,-0.12243126578761306,-0.07427586528958015,0.8453057128874474,1.0,1.0,0.96834456555666,1.0,1.0
All 35 participants; T scores,Negative Valence,Frontal,Separation Anxiety,Separation Anxiety T,35,-0.14681868604130424,-0.4576727580413439,0.19601841624812993,0.4000002659389161,-0.243348430459022,0.15893495974265912,P1,-0.32078829853747837,-0.32078829853747837,-0.11607781977810351,0.7965048113805148,1.0,1.0,0.7528498093073327,1.0,1.0
All 35 participants; T scores,Negative Valence,Frontal,Generalized Anxiety,Generalized Anxiety T,35,-0.10487215707539192,-0.4233242456875886,0.2366447141540595,0.5488017115263253,-0.2579774587309807,0.13458967136475147,P1,-0.49490054192895133,-0.49490054192895133,-0.07087849894398679,0.8453057128874474,1.0,1.0,0.7071335053150407,1.0,1.0
All 35 participants; T scores,Negative Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive T,35,-0.2043310613926197,-0.5033061700909063,0.13833508131358846,0.23903204095530045,-0.2561326911215904,0.1374981815890357,P1,-0.09708597452051594,-0.2526380619250206,-0.09708597452051594,0.7105548198254538,1.0,1.0,0.7071335053150407,1.0,1.0
All 35 participants; T scores,Negative Valence,PO,Social Phobia,Social Phobia T,35,-0.12871881182659692,-0.44296435635190723,0.21369416515959808,0.461165696700778,-0.18286369913919498,0.29305425900569954,P23,-0.2061893715069424,-0.2061893715069424,-0.06499443993135309,0.8149014905509329,1.0,1.0,0.8523026095631938,1.0,1.0
All 35 participants; T scores,Negative Valence,PO,Panic Disorder,Panic Disorder T,35,0.06596957769831692,-0.2732848986429667,0.3906284931925443,0.706531895924317,0.008162209951535894,0.9628836112660858,P4,-0.046764643937797126,-0.046764643937797126,0.11994308476149194,0.918919313141301,1.0,1.0,0.9856903698584495,1.0,1.0
All 35 participants; T scores,Negative Valence,PO,Major Depression,Major Depression T,35,-0.15733560188759865,-0.46614162077174737,0.18564457466671652,0.3667141281219466,-0.14032158763251565,0.42140027091709953,P4,-0.2346933061119995,-0.2346933061119995,-0.08040897413684367,0.7553951423357717,1.0,1.0,0.96834456555666,1.0,1.0
All 35 participants; T scores,Negative Valence,PO,Separation Anxiety,Separation Anxiety T,35,-0.31338011605696386,-0.5854830069549269,0.022183069465339284,0.06678266733271933,-0.3780115261371536,0.02516016885352291,P4,-0.4791557111959095,-0.4791557111959095,-0.20369345135771663,0.500870004995395,1.0,1.0,0.38171671708568766,1.0,1.0
All 35 participants; T scores,Negative Valence,PO,Generalized Anxiety,Generalized Anxiety T,35,-0.3160975912680593,-0.5874618290511423,0.019168089775830566,0.06432872150209973,-0.234601771968239,0.17492819820291855,P27,-0.23039684070134603,-0.4013190785248359,-0.23039684070134603,0.500870004995395,1.0,1.0,0.7857134098506081,1.0,1.0
All 35 participants; T scores,Negative Valence,PO,Obsessive Compulsive,Obsessive Compulsive T,35,-0.1728930524937658,-0.4785665034918369,0.17015727576345593,0.3206088388178157,-0.35299433726790297,0.037526610262395815,P30,-0.33528032650933975,-0.33528032650933975,-0.12606938994639083,0.7476796565147554,1.0,1.0,0.3973405792488969,1.0,1.0
All 35 participants; T scores,Negative Valence,CP,Social Phobia,Social Phobia T,35,0.1794209569752603,-0.16360793749871708,0.48374377711980304,0.3023916807643994,0.10559537227899833,0.5460334149991304,P25,-0.01789359930404033,-0.01789359930404033,0.22928439226448455,0.7476796565147554,1.0,1.0,0.9841700300559924,1.0,1.0
All 35 participants; T scores,Negative Valence,CP,Panic Disorder,Panic Disorder T,35,0.06513772003346875,-0.274057774751953,0.3899202958771961,0.7100715950590911,0.13298773110692103,0.4463076992605749,P25,0.17931296240083475,0.00900928420833412,0.17931296240083475,0.918919313141301,1.0,1.0,0.96834456555666,1.0,1.0
All 35 participants; T scores,Negative Valence,CP,Major Depression,Major Depression T,35,-0.09455461825923092,-0.41473292832778286,0.24645781190655697,0.5889970326076759,0.10622344183781436,0.5436346830207844,P25,0.1474461442948406,-0.13737031291422855,0.1474461442948406,0.8547531392862968,1.0,1.0,0.9841700300559924,1.0,1.0
All 35 participants; T scores,Negative Valence,CP,Separation Anxiety,Separation Anxiety T,35,-0.21987220662125848,-0.515357644621573,0.12233826484137561,0.20439143330519668,-0.16499388677977544,0.34354688848338677,P27,-0.16663089867881897,-0.26556558183203904,-0.16663089867881897,0.694159584810102,1.0,1.0,0.8962092743044872,1.0,1.0
All 35 participants; T scores,Negative Valence,CP,Generalized Anxiety,Generalized Anxiety T,35,-0.11844053070029216,-0.4345359844541164,0.22363277665249465,0.4979953553366812,0.019010347668494756,0.9136848384458727,P27,-0.05719588470347442,-0.14294568926472306,-0.05719588470347442,0.8149014905509329,1.0,1.0,0.9856903698584495,1.0,1.0
All 35 participants; T scores,Negative Valence,CP,Obsessive Compulsive,Obsessive Compulsive T,35,-0.06730250499917872,-0.39176247262635894,0.27204556654934803,0.7008726850943927,-0.07059886745358059,0.6869456841100633,P25,0.09483700706341824,-0.1496892815686523,0.09483700706341824,0.918919313141301,1.0,1.0,0.9856903698584495,1.0,1.0
P27 omitted; T scores,Neutral Angry,LOT,Social Phobia,Social Phobia T,34,0.013569503213114384,-0.3260925485426495,0.35012855180454255,0.9392862701813987,0.21387610831799958,0.22453056067972632,P25,0.3863868997506128,-0.03889495209294386,0.3863868997506128,0.9769503026602425,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,LOT,Panic Disorder,Panic Disorder T,34,0.15607114714715925,-0.19224060769348594,0.46945974159124765,0.37808909349810915,0.19551794759683117,0.26779701658835847,P35,0.26503451337357625,0.08628897821996603,0.26503451337357625,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,LOT,Major Depression,Major Depression T,34,0.1885368714121726,-0.15981831504381824,0.49513443042140665,0.28559169232014625,0.08068607910933825,0.6501026017068989,P25,-0.01130964767839985,-0.01130964767839985,0.2240225280813922,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,LOT,Separation Anxiety,Separation Anxiety T,34,0.3435157862584963,0.006053268020115995,0.6107352657257098,0.046690507709168494,0.33371772774152925,0.05375464176439481,P10,0.3917004425197679,0.31109382676332553,0.3917004425197679,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Neutral Angry,LOT,Generalized Anxiety,Generalized Anxiety T,34,0.22659972619329133,-0.12082454549311578,0.524568644281846,0.197498933838065,0.16629815452412508,0.34723084180365593,P25,0.2916606094242502,0.1735714724108447,0.2916606094242502,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,LOT,Obsessive Compulsive,Obsessive Compulsive T,34,0.22566075115142414,-0.12179955922483059,0.5238509991001378,0.1994125030936134,0.23358037865822245,0.18367323666793264,P30,0.3129878733699878,0.1894043979067179,0.3129878733699878,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,ROT,Social Phobia,Social Phobia T,34,0.07946021272031895,-0.26584903958981626,0.4066976523472207,0.6550875667472316,0.10632610535122299,0.5495110445570479,P24,0.1796289968415414,0.0184231438403537,0.1796289968415414,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,ROT,Panic Disorder,Panic Disorder T,34,0.053114877329666195,-0.29026444272636553,0.38437654587025155,0.7654464087167223,0.1879921192918471,0.2870115229945434,P8,0.2117631320864993,-0.004281819114982475,0.2117631320864993,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,ROT,Major Depression,Major Depression T,34,0.05226650354688642,-0.2910433085278862,0.3836512653686238,0.7690905765252442,0.024190513281357576,0.8919814558275865,P26,-0.04283664525597717,-0.04283664525597717,0.1376110869808334,0.9566959804789449,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Neutral Angry,ROT,Separation Anxiety,Separation Anxiety T,34,0.06063219250344039,-0.28334309481703635,0.39078533409688565,0.733379892790492,0.021451093610566616,0.9041540658599156,P24,0.17293440759994685,-0.04938664763280248,0.17293440759994685,0.9566959804789449,1.0,1.0,0.957339599145793,1.0,1.0
P27 omitted; T scores,Neutral Angry,ROT,Generalized Anxiety,Generalized Anxiety T,34,0.06334023505295568,-0.2808409335203932,0.39308622438746826,0.7219327763501557,0.05901893838933829,0.7402263613573571,P24,0.15557751152719126,-0.007054838232610956,0.15557751152719126,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,ROT,Obsessive Compulsive,Obsessive Compulsive T,34,0.006613547940347242,-0.33229531991763406,0.3440098760990294,0.9703883769952797,-0.028196048347265645,0.8742271511192427,P24,0.0838202644527961,-0.05477631588157553,0.0838202644527961,0.9769503026602425,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Neutral Angry,O,Social Phobia,Social Phobia T,34,-0.018774690527262328,-0.3546884864838222,0.32143176336304147,0.9160674337140112,-0.028455619561622264,0.8730786003148063,P29,0.04634019338978013,-0.06589829847509814,0.04634019338978013,0.9769503026602425,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Neutral Angry,O,Panic Disorder,Panic Disorder T,34,0.031290584356949536,-0.3101570093970201,0.3655878499095999,0.8605515156354002,-0.1210276062107643,0.49535108601625344,P4,-0.1876691046809441,-0.1876691046809441,0.09408153249599621,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,O,Major Depression,Major Depression T,34,-0.07644647161834428,-0.40416389624584814,0.26866462971234395,0.6674049208410469,-0.17132395165720965,0.33264316447266473,P4,-0.18391554311149308,-0.18391554311149308,-0.027042785534918557,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,O,Separation Anxiety,Separation Anxiety T,34,0.08051068571600475,-0.264866247750528,0.40757963959351984,0.650814928930318,-0.015628653916269962,0.9300940602402628,P4,0.024174470228953915,0.024174470228953915,0.1125413090961235,0.9566959804789449,1.0,1.0,0.9676668988793017,1.0,1.0
P27 omitted; T scores,Neutral Angry,O,Generalized Anxiety,Generalized Anxiety T,34,-0.09914335539152216,-0.4231230562995116,0.24731400988587585,0.5769439769600085,-0.12418568286089932,0.484082447725811,P16,-0.25627191032733715,-0.25627191032733715,0.012466057240364339,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,O,Obsessive Compulsive,Obsessive Compulsive T,34,-0.12007488894196257,-0.44035968955706284,0.2273212348822724,0.4987765572873984,-0.25669189369696477,0.14279646274373697,P4,-0.26114173069927366,-0.26114173069927366,-0.03475710125492565,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,Frontal,Social Phobia,Social Phobia T,34,-0.023392520588562705,-0.3587205421696748,0.31728305996581246,0.8955249588722582,0.060429944767961256,0.7342371153612721,P1,0.08723687464720364,-0.06869287156572071,0.08723687464720364,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,Frontal,Panic Disorder,Panic Disorder T,34,0.04812681299835149,-0.2948373139795163,0.38010634179588126,0.7869409277829729,0.1892208259538853,0.2838154597464834,P1,-0.004933506409042464,-0.004933506409042464,0.09777366101162988,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,Frontal,Major Depression,Major Depression T,34,0.11585833168457456,-0.23137237688416737,0.4369063388992386,0.5140797708580838,0.20209795905944306,0.2517036565899177,P25,0.08989398911233895,0.08989398911233895,0.1374150288959594,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,Frontal,Separation Anxiety,Separation Anxiety T,34,0.16722566779730258,-0.18118610109743508,0.47834117913941965,0.3445099387139844,0.14556099235741635,0.41141835462115317,P14,0.1217771594536924,0.1217771594536924,0.21028165487369752,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,Frontal,Generalized Anxiety,Generalized Anxiety T,34,0.144083926202946,-0.20402261879645844,0.45984407036453745,0.416231606084735,0.21486582257368472,0.22234196164763226,P1,0.3426255992875268,0.01452573915399629,0.3426255992875268,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,Frontal,Obsessive Compulsive,Obsessive Compulsive T,34,0.17445079088761234,-0.17397846598831768,0.484060193226985,0.3237605275999097,0.06794785421390244,0.702592757913882,P1,-0.007808622263378796,-0.007808622263378796,0.24751862546377718,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,PO,Social Phobia,Social Phobia T,34,0.27680630181781996,-0.0676961924573542,0.5623339454075842,0.11300796866110036,0.17608826943778078,0.31916811521559246,P13,0.2071655009254112,0.2071655009254112,0.3433112895893017,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,PO,Panic Disorder,Panic Disorder T,34,0.18598660803772163,-0.16239266090868443,0.4931368153064415,0.2922776779443929,0.1631108093855732,0.35667991023271806,P13,0.06491801564361926,0.06491801564361926,0.2755685765266995,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,PO,Major Depression,Major Depression T,34,0.1841843401512495,-0.16420909223200592,0.49172314720787746,0.29706252455429955,0.2106718118680255,0.23171672131634394,P13,0.11841445801844759,0.11841445801844759,0.2299511178496097,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,PO,Separation Anxiety,Separation Anxiety T,34,0.2434670123755746,-0.10319495189182107,0.5373883492392711,0.1652815912065367,0.15674620545435466,0.37600404781645536,P13,0.15172600929153734,0.15172600929153734,0.2769684994017028,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,PO,Generalized Anxiety,Generalized Anxiety T,34,0.334911388878407,-0.00366995109167198,0.6046025016336559,0.052851168753329514,0.16122621450629132,0.36233874406728217,P16,0.1179653792526983,0.1179653792526983,0.45650453668056895,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,PO,Obsessive Compulsive,Obsessive Compulsive T,34,0.031159878370789602,-0.310275252305625,0.36547449742714155,0.8611283662932208,-0.007395684812397545,0.9668882365608749,P30,0.13072808516390605,-0.044027584947740644,0.13072808516390605,0.9769503026602425,1.0,1.0,0.9766116270668761,1.0,1.0
P27 omitted; T scores,Neutral Angry,CP,Social Phobia,Social Phobia T,34,-0.17788078828896475,-0.48676596482853474,0.17054365255453086,0.3141876772046929,-0.1529872019442057,0.38770036248129336,P25,0.018373100283232004,-0.25320551676842307,0.018373100283232004,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Angry,CP,Panic Disorder,Panic Disorder T,34,0.06591055334022287,-0.27846169012627864,0.395266284023072,0.7111223618040095,0.05437026979519107,0.7600629817764543,P35,0.13027507485019377,0.02308968536262641,0.13027507485019377,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,CP,Major Depression,Major Depression T,34,0.2459039638123405,-0.10062972826370388,0.5392293515774372,0.1609586028888047,0.12003393932015405,0.49892405886186186,P25,0.09931534386158893,0.09931534386158893,0.2865440349357823,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,CP,Separation Anxiety,Separation Anxiety T,34,0.22372069312346654,-0.12381195654660253,0.5223668984583907,0.20340697693044174,0.05454706660972655,0.7593057160864785,P25,0.12471037253993289,0.12471037253993289,0.2712743545899894,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,CP,Generalized Anxiety,Generalized Anxiety T,34,0.23797534433168543,-0.10895882553307906,0.533229357048538,0.17532709526620852,0.111121594936176,0.5315437638717109,P25,0.30395254952217976,0.17945363556761543,0.30395254952217976,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Angry,CP,Obsessive Compulsive,Obsessive Compulsive T,34,0.17774852771639857,-0.1706762559806608,0.48666174013061037,0.31455348532763927,0.07503538549245009,0.673201830081827,P30,0.26047321881692664,0.10477291126079569,0.26047321881692664,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,LOT,Social Phobia,Social Phobia T,34,0.15089952021535036,-0.19733604677577327,0.4653203656177372,0.39428642599963937,0.18159580870777217,0.3040215609731884,P20,0.017127258426232167,0.017127258426232167,0.19221762407887394,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Happy,LOT,Panic Disorder,Panic Disorder T,34,0.23415346606405926,-0.112956422773414,0.5303264957138457,0.18256933170864556,0.35693928532210184,0.03824088805963651,P7,0.28562043965075523,0.1827842429642578,0.28562043965075523,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Neutral Happy,LOT,Major Depression,Major Depression T,34,-0.17884344132452104,-0.4875242950645708,0.16957812371185896,0.311533188823915,-0.14299961648599988,0.419785046608276,P7,-0.1129621004165324,-0.20943024114154182,-0.1129621004165324,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,LOT,Separation Anxiety,Separation Anxiety T,34,0.10105997556738641,-0.24549553625758472,0.424711161989914,0.5695640622613986,-0.06680483438719319,0.707373945979235,P20,-0.05664893929995529,-0.05664893929995529,0.17126981759110066,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,LOT,Generalized Anxiety,Generalized Anxiety T,34,-0.07700093517279098,-0.4046304307194209,0.2681470639924221,0.6651322583747742,0.01782863763844594,0.9202829933338477,P20,-0.20369046264619184,-0.20369046264619184,0.01302913776485344,0.9566959804789449,1.0,1.0,0.9654872038072895,1.0,1.0
P27 omitted; T scores,Neutral Happy,LOT,Obsessive Compulsive,Obsessive Compulsive T,34,0.17154793932012796,-0.1768787847072027,0.4817656282921869,0.33200193084394425,0.14806777301487584,0.4033220372248494,P20,0.06819355705557419,0.06819355705557419,0.2156318877456574,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,ROT,Social Phobia,Social Phobia T,34,0.07187864542299294,-0.2729209114359905,0.40031395490884275,0.6862368094262254,0.049873827833811064,0.7793942189814328,P20,-0.061485812144345627,-0.061485812144345627,0.1767444030095401,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,ROT,Panic Disorder,Panic Disorder T,34,-0.044318627569481975,-0.37683665929420807,0.2983179733790562,0.8034567479370441,0.007372239972229298,0.9669931460465875,P20,-0.1920735763925192,-0.1920735763925192,0.06078922490929459,0.956914908475839,1.0,1.0,0.9766116270668761,1.0,1.0
P27 omitted; T scores,Neutral Happy,ROT,Major Depression,Major Depression T,34,-0.07203176171936337,-0.40044319535194073,0.2727784566137965,0.6856024611951346,-0.09002545449011555,0.6126253796576555,P26,-0.15653348177558496,-0.15653348177558496,0.0026485471365086943,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,ROT,Separation Anxiety,Separation Anxiety T,34,-0.1288950999529306,-0.44755290569247536,0.218807978295456,0.46752752768522,-0.2456150218409878,0.16146687258625078,P20,-0.32535120568163073,-0.32535120568163073,-0.03626593083860097,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Happy,ROT,Generalized Anxiety,Generalized Anxiety T,34,-0.04196032776989242,-0.3748076756118745,0.30046888623070633,0.8137270709695614,-0.06931651357706138,0.6968824528990574,P24,0.04213002986891737,-0.11337773254793039,0.04213002986891737,0.9573259658465428,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,ROT,Obsessive Compulsive,Obsessive Compulsive T,34,0.006360077755181173,-0.3325207923725378,0.3437863733942683,0.9715228009787967,-0.09182975308726953,0.6054911720127258,P20,-0.13575081971410302,-0.13575081971410302,0.09315308028298348,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,O,Social Phobia,Social Phobia T,34,0.0896133880370293,-0.25631987158653463,0.4151968870400544,0.6142596408781569,0.11244559342899119,0.5266336075249209,P4,0.14806402065818924,0.03729505924480087,0.14806402065818924,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,O,Panic Disorder,Panic Disorder T,34,0.22259787246251236,-0.12497533948796752,0.5215071386049044,0.20574397498565986,0.29780777721151264,0.08715337442745232,P4,0.17715277131206036,0.17715277131206036,0.2663636889347304,0.9566959804789449,1.0,1.0,0.7702310151778968,1.0,1.0
P27 omitted; T scores,Neutral Happy,O,Major Depression,Major Depression T,34,-0.025033909703950814,-0.36015071206460864,0.3158052720849537,0.8882385691696317,-0.0848199009991905,0.63340314483915,P4,-0.0918415278759145,-0.0918415278759145,0.007015253177257912,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,O,Separation Anxiety,Separation Anxiety T,34,0.04376590198765789,-0.2988224051579199,0.3763614031704564,0.8058610202838498,-0.09285259091430978,0.601462674401181,P4,-0.048360183080627894,-0.048360183080627894,0.08903869047849816,0.956914908475839,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,O,Generalized Anxiety,Generalized Anxiety T,34,0.0307058729143149,-0.31068588537000713,0.365080692077028,0.863132595482478,0.08130473543739572,0.6475924791612703,P29,-0.07560982170911879,-0.07560982170911879,0.11265049777474788,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,O,Obsessive Compulsive,Obsessive Compulsive T,34,0.09805880309508745,-0.24834194412199176,0.422223516773267,0.581138943812874,0.08412591474102207,0.6361945440304808,P29,0.020214906139569402,0.020214906139569402,0.15168803599374214,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,Frontal,Social Phobia,Social Phobia T,34,0.1476181792985285,-0.2005593202164064,0.4626868260927823,0.40476739213748036,0.09286323158013286,0.6014208262043979,P20,0.048235068250688795,0.048235068250688795,0.210001256759209,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,Frontal,Panic Disorder,Panic Disorder T,34,0.08163722535959547,-0.263811492235363,0.4085248155083287,0.6462450144664278,0.18768494262633753,0.28781413888808677,P8,0.23420602825212755,-0.014785179950949811,0.23420602825212755,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Happy,Frontal,Major Depression,Major Depression T,34,0.019763488722741966,-0.32054451498209546,0.3555529075684432,0.9116638061824247,0.012707674698434675,0.9431358958568663,P20,0.08905650734353066,-0.037123306564802394,0.08905650734353066,0.9769503026602425,1.0,1.0,0.9700826357384911,1.0,1.0
P27 omitted; T scores,Neutral Happy,Frontal,Separation Anxiety,Separation Anxiety T,34,-0.11578170431173417,-0.43684349357871693,0.2314458869310087,0.5143600101391649,-0.20332572300872787,0.24877349724911746,P20,-0.28396006543161123,-0.28396006543161123,-0.0387350603616789,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Happy,Frontal,Generalized Anxiety,Generalized Anxiety T,34,0.05995758605834856,-0.2839656859618358,0.39021151161955814,0.7362404246795913,0.06086328021400511,0.7324008200447647,P8,0.12365839072136042,0.023446330441778837,0.12365839072136042,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,Frontal,Obsessive Compulsive,Obsessive Compulsive T,34,0.1796391127876227,-0.1687795700642164,0.48815073416452975,0.3093498098380812,0.09167567632034457,0.6060990069482781,P11,0.09889045522961225,0.09889045522961225,0.23737949427861066,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,PO,Social Phobia,Social Phobia T,34,0.04962038247813497,-0.29346971089253904,0.381386449366993,0.7804878360658348,-0.04666109659298274,0.7932872551785657,P20,-0.07807268805323288,-0.07807268805323288,0.10672981594539861,0.9566959804789449,1.0,1.0,0.9408433306134412,1.0,1.0
P27 omitted; T scores,Neutral Happy,PO,Panic Disorder,Panic Disorder T,34,0.22316667420982164,-0.12438610901069805,0.5219427541178643,0.2045577811491628,0.3329795054123566,0.05431951132994309,P20,0.1647456391633451,0.1647456391633451,0.26888169937224005,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Neutral Happy,PO,Major Depression,Major Depression T,34,-0.008569277221389032,-0.345733097205395,0.3305543125010949,0.9616374530830802,0.0033682993176573847,0.9849162711052915,P20,0.05405402652120478,-0.055983642748200724,0.05405402652120478,0.9769503026602425,1.0,1.0,0.9849162711052915,1.0,1.0
P27 omitted; T scores,Neutral Happy,PO,Separation Anxiety,Separation Anxiety T,34,0.05770738978687638,-0.28604028674196436,0.38829563035148174,0.7458069312062724,-0.15153665414893133,0.39226964312298995,P20,-0.06404255658789246,-0.06404255658789246,0.10455852243620585,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
