Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
Workbook QC flags honored,Neutral Sad,CP,Generalized Anxiety,Generalized Anxiety Raw,34,-0.11156833427529045,-0.43338310137016917,0.23548175652615141,0.5298845277817245,0.05956065496808307,0.7379251616271858,P27,0.04130939361111988,-0.15546886243814037,0.04130939361111988,0.88486561602393,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Neutral Sad,CP,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.0044847399764994505,-0.33418778193995874,0.34213156596389926,0.9799175695592275,0.22729953647885032,0.19608111404486922,P30,0.09850041935949992,-0.029865088081563067,0.09850041935949992,0.9828468428527923,1.0,1.0,0.871110410631968,1.0,1.0
Workbook QC flags honored,Positive Valence,LOT,Social Phobia,Social Phobia Raw,34,0.06395738524852432,-0.2802700473167859,0.393610009348058,0.719332205183224,-0.003524108236021659,0.9842186210896053,P27,-0.15496276228676573,-0.15496276228676573,0.21344744813369343,0.9248556923784309,1.0,1.0,0.9842186210896053,1.0,1.0
Workbook QC flags honored,Positive Valence,LOT,Panic Disorder,Panic Disorder Raw,34,0.0757353546403603,-0.26932813249997284,0.40356530140177893,0.6703239372219868,-0.04719517926378555,0.7909732260513416,P27,-0.0905932621959612,-0.0905932621959612,0.12818373329442215,0.9131469798364417,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,LOT,Major Depression,Major Depression Raw,34,0.39947181516988955,0.07088130788479728,0.6498506992288309,0.019254546464066432,0.22106495480806748,0.20896442698755288,P27,0.24763649041731428,0.24763649041731428,0.444138269231215,0.1732909181765979,1.0,1.0,0.8955618299466552,1.0,1.0
Workbook QC flags honored,Positive Valence,LOT,Separation Anxiety,Separation Anxiety Raw,34,0.36063530141477307,0.025590477316769826,0.6228425540993945,0.03614587283678787,-0.02670319612989207,0.8808375545358316,P27,-0.07504968297563473,-0.07504968297563473,0.4426087889961012,0.26025028442487264,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.3303947048149744,-0.008748439907151944,0.6013703970314399,0.056334581994379906,0.11556314093807285,0.5151597487194428,P27,0.031081620886750615,0.031081620886750615,0.4731019474302328,0.32037262328452815,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14015134003922647,-0.2078660387580728,0.4566732921321821,0.4291996947158775,0.09479864627206658,0.5938300415775746,P30,0.20654872335716665,0.09558187379704353,0.20654872335716665,0.8442521268190372,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,ROT,Social Phobia,Social Phobia Raw,34,0.29330378128056933,-0.04980149111655904,0.5744886614521193,0.09227351440989925,0.1959710623422479,0.2666676957423455,P27,0.067419474573647,0.067419474573647,0.3305954127987303,0.46136757204949624,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,ROT,Panic Disorder,Panic Disorder Raw,34,0.24429094524461273,-0.10232816590273527,0.5380111054330555,0.163810781739502,0.1633323360795716,0.35601823849721315,P27,0.10569063444880905,0.10569063444880905,0.28892675109370597,0.581553508024124,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,ROT,Major Depression,Major Depression Raw,34,0.3883405725281528,0.05776013578136362,0.642173786249882,0.023231924763694577,0.31449212863049153,0.07006786989496504,P27,0.2846148425463238,0.2846148425463238,0.41191737829783154,0.18475038613712197,1.0,1.0,0.6544798413215045,1.0,1.0
Workbook QC flags honored,Positive Valence,ROT,Separation Anxiety,Separation Anxiety Raw,34,0.654455458120944,0.4061841582889081,0.8127482707875058,2.6849299855836084e-05,0.1821095875602523,0.3026321788800113,P27,0.13398327653835349,0.13398327653835349,0.6829184652364884,0.0024164369870252477,0.013949964398543124,0.004806024674194659,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,34,0.5119612288780768,0.21018425300714783,0.7246669800733159,0.0019675543619190575,0.24118197687075715,0.1694100914120754,P27,0.17535977676737846,0.17535977676737846,0.6154693593812216,0.03935108723838115,0.22717176941376052,0.3384193502500779,0.8470504570603768,1.0,1.0
Workbook QC flags honored,Positive Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.08851027297543994,-0.25735845621192965,0.41427621207874804,0.6186435801607354,0.2685703055596518,0.12458315197677053,P27,0.2767966798142561,0.06999416795096843,0.2767966798142561,0.9131469798364417,1.0,1.0,0.8008916912792391,1.0,1.0
Workbook QC flags honored,Positive Valence,O,Social Phobia,Social Phobia Raw,34,-0.09518497834456177,-0.41983684398721477,0.2510619761743385,0.5923198429149128,0.04949073740152156,0.7810474148214794,P25,-0.017254402607998105,-0.12591567068139153,-0.017254402607998105,0.903538743429528,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,O,Panic Disorder,Panic Disorder Raw,34,-0.1386392584073561,-0.4554519818844706,0.20934098117436292,0.4342447904375788,-0.06261844046110109,0.7249781872926526,P4,0.040052141533182976,-0.1671187061481701,0.040052141533182976,0.8442521268190372,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,O,Major Depression,Major Depression Raw,34,0.06849350509992652,-0.2760664870344435,0.3974533276075255,0.7003142626381392,0.10508639420092034,0.5542017915409121,P4,0.26607139375803585,-0.005121034100101252,0.26607139375803585,0.9131469798364417,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,O,Separation Anxiety,Separation Anxiety Raw,34,0.034919256902372284,-0.3068701149410396,0.3687307988199019,0.8445662366039497,0.14221004450570426,0.4223832346666707,P4,0.29643867853597355,-0.028235988938032645,0.29643867853597355,0.9682925005650379,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,O,Generalized Anxiety,Generalized Anxiety Raw,34,0.03774205057113747,-0.30430754463248777,0.37117047465038233,0.8321727507779595,0.013923269992538899,0.9377064467317896,P4,0.13687500607333392,-0.006109456415328812,0.13687500607333392,0.9632160429417369,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,O,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.0038304804497457075,-0.33476885573155357,0.3415537508714184,0.9828468428527923,-0.007757663361052911,0.9652685481950525,P4,0.07207514756910446,-0.03816600903166148,0.07207514756910446,0.9828468428527923,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,Frontal,Social Phobia,Social Phobia Raw,34,-0.08400120989891366,-0.4105059412529632,0.26159545396914263,0.6366966637059377,0.02803964379095494,0.8749193320689924,P25,0.12029931315029968,-0.15660666408920237,0.12029931315029968,0.9131469798364417,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,Frontal,Panic Disorder,Panic Disorder Raw,34,-0.08454475913242648,-0.41096102461434336,0.261085406182731,0.6345092476582989,-0.04225973568064458,0.812421429530636,P35,0.015615835288836439,-0.1418737929346383,0.015615835288836439,0.9131469798364417,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,Frontal,Major Depression,Major Depression Raw,34,0.24049162785925238,-0.10632070989055872,0.5351367814085838,0.1706717410485106,0.14159816328094812,0.42440286365893165,P25,0.12704738908308355,0.12704738908308355,0.29771150765248233,0.581553508024124,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,Frontal,Separation Anxiety,Separation Anxiety Raw,34,0.10636425876913162,-0.2404501279375609,0.4290959153986712,0.5493669780999736,-0.06194520497573801,0.7278224566833222,P27,-0.046315042892199274,-0.046315042892199274,0.17342907673734,0.88486561602393,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,Frontal,Generalized Anxiety,Generalized Anxiety Raw,34,0.11111621232090312,-0.23591412158792244,0.43301121420142624,0.5315637707401076,0.06636758696443541,0.7092058490870596,P27,0.00424328048282854,0.00424328048282854,0.20841665059333506,0.88486561602393,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14198458773643252,-0.20607569364376999,0.4581524102627581,0.42312677238734653,0.08223123162716087,0.6438404667924047,P30,0.253073013670349,0.07310167934884587,0.253073013670349,0.8442521268190372,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,PO,Social Phobia,Social Phobia Raw,34,-0.10345183947136483,-0.4266902632236345,0.2432227289350462,0.560414890148489,-0.014709321332959968,0.9341970057134463,P25,-0.028104204431096978,-0.16310278360316643,-0.028104204431096978,0.88486561602393,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,PO,Panic Disorder,Panic Disorder Raw,34,-0.15703296772897785,-0.4702280676295537,0.19129088077479572,0.3751203777188088,-0.1383466529399204,0.4352248281833411,P4,-0.05871160347811446,-0.24199492686877802,-0.05871160347811446,0.823434975480312,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,PO,Major Depression,Major Depression Raw,34,0.045312560182580446,-0.2974104027438867,0.37769084307304857,0.7991377583765396,0.06673369558744575,0.7076718813927965,P25,-0.028546329720554264,-0.028546329720554264,0.10912815205018,0.9609147156860134,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,PO,Separation Anxiety,Separation Anxiety Raw,34,0.027985567537201918,-0.3131436461175409,0.3627185839491537,0.8751586721109588,0.015369862888716947,0.9312488601160327,P27,-0.11406050651849778,-0.11406050651849778,0.12703837639621324,0.9704266697631894,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,PO,Generalized Anxiety,Generalized Anxiety Raw,34,0.12996140908414783,-0.21777517898086207,0.44841973619993797,0.4638211154739558,0.16553220991129577,0.34948756129828973,P24,0.21322316220967152,0.05046401824282684,0.21322316220967152,0.8519163345440006,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,PO,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.08623400924261337,-0.2594990395350799,0.41237430158898986,0.6277306086710908,0.18214993571752236,0.30252323828945643,P24,0.17063919235607847,0.04637547144024726,0.17063919235607847,0.9131469798364417,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,CP,Social Phobia,Social Phobia Raw,34,-0.20765658285316194,-0.5100083072253271,0.14036593851818815,0.23861941274247253,0.0059756617915149865,0.9732433861696936,P25,0.02251664648652076,-0.2454667041115643,0.02251664648652076,0.6644120839992373,1.0,1.0,0.9841787051154205,1.0,1.0
Workbook QC flags honored,Positive Valence,CP,Panic Disorder,Panic Disorder Raw,34,-0.01720523762427309,-0.3533152689065055,0.3228388076301854,0.923062003045231,-0.04071740956091303,0.819152354044241,P25,-0.06085633944976712,-0.06085633944976712,0.015057582584241934,0.9704266697631894,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,CP,Major Depression,Major Depression Raw,34,0.27278730857957373,-0.07202224773636381,0.5593540953224596,0.11855119083164595,0.30866251844124337,0.07571124957816977,P25,0.19709093076781822,0.19709093076781822,0.2955914633405056,0.5039671236219685,1.0,1.0,0.6544798413215045,1.0,1.0
Workbook QC flags honored,Positive Valence,CP,Separation Anxiety,Separation Anxiety Raw,34,0.09771856044334411,-0.24866426403095182,0.4219411841800873,0.5824577712655713,0.06458447436066919,0.716692918471739,P25,0.008970644102841614,0.008970644102841614,0.12102531526233487,0.8960888788701097,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Positive Valence,CP,Generalized Anxiety,Generalized Anxiety Raw,34,0.15064304313357516,-0.1975882567133898,0.46511472252054564,0.39509996155727634,0.29115104584398005,0.09480053097694564,P25,0.2240341064572714,0.12584840142574225,0.2240341064572714,0.8366822715330557,1.0,1.0,0.7044944843972397,1.0,1.0
Workbook QC flags honored,Positive Valence,CP,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.18935531880273276,-0.15899113338670245,0.49577483191146016,0.28346702114769673,0.3000664188055266,0.08466937257595789,P30,0.28405817485477464,0.16389545647274797,0.28405817485477464,0.6989597781724028,1.0,1.0,0.69274941198511,1.0,1.0
Workbook QC flags honored,Negative Valence,LOT,Social Phobia,Social Phobia Raw,32,-0.18390880255867026,-0.5005063558725933,0.1760765876732226,0.31365529617950033,-0.2334784158241966,0.19841959353283717,P23,-0.32532379134138784,-0.32532379134138784,-0.07912225280328418,0.7428678067409218,1.0,1.0,0.871110410631968,1.0,1.0
Workbook QC flags honored,Negative Valence,LOT,Panic Disorder,Panic Disorder Raw,32,-0.23940939487946705,-0.5427908522386643,0.11923869445051188,0.18693187090444824,-0.21424064666654677,0.2390187375876846,P27,-0.16661036117189756,-0.2933562917390687,-0.16661036117189756,0.5859058436648759,1.0,1.0,0.9778039264950734,1.0,1.0
Workbook QC flags honored,Negative Valence,LOT,Major Depression,Major Depression Raw,32,-0.3452801289401426,-0.6194001213361756,0.0038811163011758594,0.052930811472496904,-0.2402675644632494,0.18530912887387743,P27,-0.240483159356397,-0.41306342901090637,-0.240483159356397,0.32037262328452815,1.0,1.0,0.8593401613673453,1.0,1.0
Workbook QC flags honored,Negative Valence,LOT,Separation Anxiety,Separation Anxiety Raw,32,-0.40670530900223956,-0.6615772461990728,-0.06759776210189092,0.020887772884164917,-0.32732451061429935,0.06744387344948718,P27,-0.21179799137312433,-0.5246862053933746,-0.21179799137312433,0.17903805329284214,1.0,1.0,0.6544798413215045,1.0,1.0
Workbook QC flags honored,Negative Valence,LOT,Generalized Anxiety,Generalized Anxiety Raw,32,-0.5046800148191097,-0.7256711841381329,-0.1892985999459319,0.003222537469571705,-0.47272374947501794,0.006291749119236758,P27,-0.38587359252397835,-0.5847286567757872,-0.38587359252397835,0.05273243132026426,0.30442156924269137,0.5478313698271898,0.18674308398438144,1.0,1.0
Workbook QC flags honored,Negative Valence,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,32,-0.27423645336201496,-0.5685619187316808,0.08233032051067272,0.12879159825894748,-0.3828963540416141,0.030540738753859716,P30,-0.3986797797528728,-0.3986797797528728,-0.208126779768393,0.5039671236219685,1.0,1.0,0.5497332975694749,1.0,1.0
Workbook QC flags honored,Negative Valence,ROT,Social Phobia,Social Phobia Raw,32,-0.2900716322029874,-0.5800915313986436,0.06521899311021043,0.10729953950174512,-0.08125784235771251,0.6584110605748466,P27,-0.0641613545334522,-0.32743064420315576,-0.0641613545334522,0.5039671236219685,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Negative Valence,ROT,Panic Disorder,Panic Disorder Raw,32,-0.2585763661226187,-0.5570449265062001,0.09904818662294965,0.1530135447670753,-0.07486407411557502,0.6838476547208843,P27,-0.13597872393410007,-0.30108897541297414,-0.13597872393410007,0.5738007928765324,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Negative Valence,ROT,Major Depression,Major Depression Raw,32,-0.36703888204403534,-0.6345238023844967,-0.021037362960550244,0.03878834725762229,-0.13145673641897324,0.4732710934698521,P27,-0.1287845320873465,-0.40163767383866855,-0.1287845320873465,0.268534711783539,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Negative Valence,ROT,Separation Anxiety,Separation Anxiety Raw,32,-0.6859592442213522,-0.8349432594919384,-0.4432975494550471,1.4681738118948531e-05,-0.33253194601043584,0.06294780359791247,P27,-0.296818510352972,-0.7159242816479253,-0.296818510352972,0.0024164369870252477,0.013949964398543124,0.0026427128614107355,0.6544798413215045,1.0,1.0
Workbook QC flags honored,Negative Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,32,-0.52890650411583,-0.7409497066679199,-0.22096418771217144,0.001856599483842375,-0.23980087959998947,0.18619036829625815,P27,-0.22134054763465252,-0.5967147465269637,-0.22134054763465252,0.03935108723838115,0.22717176941376052,0.3211917107047309,0.8593401613673453,1.0,1.0
Workbook QC flags honored,Negative Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,32,-0.07006882873488664,-0.4087753628658333,0.28560316293908733,0.7031526528082441,-0.26481030022110663,0.14300589528789007,P11,-0.14430786613561863,-0.14430786613561863,-0.029911193498643074,0.9131469798364417,1.0,1.0,0.8050267218756398,1.0,1.0
Workbook QC flags honored,Negative Valence,O,Social Phobia,Social Phobia Raw,32,-0.4783305665098517,-0.7088026456902108,-0.15558712635397295,0.0056201388061620835,-0.4735751174512838,0.006185559470055337,P23,-0.5599629197455667,-0.5599629197455667,-0.4158391285251453,0.07225892750779822,0.417147010918585,0.938563180629068,0.18674308398438144,1.0,1.0
Workbook QC flags honored,Negative Valence,O,Panic Disorder,Panic Disorder Raw,32,-0.27493838227340844,-0.5690754549618793,0.0815762504211609,0.12777642159539743,-0.14677055517967053,0.42279484839346604,P8,-0.1831623039436921,-0.33342712168690264,-0.1831623039436921,0.5039671236219685,1.0,1.0,0.9816290320627653,1.0,1.0
Workbook QC flags honored,Negative Valence,O,Major Depression,Major Depression Raw,32,-0.33917030058678677,-0.6151165088091815,0.010801076525660171,0.057561017458271704,-0.3028660103770462,0.09200014558606207,P27,-0.23672858212465722,-0.3995360273274943,-0.23672858212465722,0.32037262328452815,1.0,1.0,0.7044944843972397,1.0,1.0
Workbook QC flags honored,Negative Valence,O,Separation Anxiety,Separation Anxiety Raw,32,-0.5506243585073973,-0.7544620688848196,-0.24991365948261535,0.0010927107707687325,-0.4768522984176497,0.00579096332138682,P27,-0.42619318859805677,-0.6044436453862387,-0.42619318859805677,0.028098276962624548,0.16220988397117325,0.19013167411375945,0.18674308398438144,1.0,1.0
Workbook QC flags honored,Negative Valence,O,Generalized Anxiety,Generalized Anxiety Raw,32,-0.5630178099275541,-0.7620963307627974,-0.2666783843588638,0.0007943598054215142,-0.4541345340021505,0.009030085724801457,P27,-0.463599491397968,-0.6142827657490083,-0.463599491397968,0.023830794162645427,0.13757392886423303,0.139012965948765,0.2031769288080328,1.0,1.0
